Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Education,IQ,Performance
-0.509451,-0.67406,55,-0.535695,1.76648,9,92,52.5514
0.289531,-0.106493,40,0.153808,-0.0211304,11,117,40.2871
-0.295422,1.70027,45,-0.830896,-1.02866,17,110,50.2241
-0.315307,0.527767,68,-1.17249,0.141064,12,82,61.0602
0.558919,0.42437,47,0.92575,2.33034,8,83,36.7226
1.27492,-0.328321,47,-1.56195,-0.458885,11,81,41.3513
-1.68288,0.992461,59,0.528215,-1.51108,16,97,60.1452
1.48767,1.51867,43,-1.58853,0.755229,15,110,43.6385
-1.33411,-1.92718,46,0.294759,-1.57315,18,125,48.2013
0.888168,1.11956,35,-0.0744337,-0.162579,14,108,40.9533
0.718375,0.970642,64,0.0642813,-1.3678,14,103,67.0446
-0.564955,0.824828,36,-1.49859,1.89004,10,90,35.612
0.063855,-0.676004,52,0.638364,0.771082,11,95,56.8716
0.20446,-0.568508,44,0.0917554,0.153495,12,105,40.3379
-0.699933,-0.246219,44,-0.00297799,0.484711,14,111,57.7581
-1.00294,0.228393,41,-0.0804779,1.59429,14,110,46.7979
-0.523331,-0.622918,39,-0.847616,0.782995,11,97,38.9593
-0.97544,0.0860364,45,-1.35799,-0.705315,10,76,46.8969
0.138914,0.191931,48,-3.17656,-0.0539199,17,142,55.5958
-1.02498,-0.0281018,48,-1.66247,1.28655,15,111,49.9538
-0.141794,-1.20432,42,0.0261198,-1.44717,15,110,46.5068
0.0472477,-0.673281,58,-0.180371,-0.00386092,14,88,48.9951
1.04766,-0.560722,36,-0.755426,-0.529181,12,105,38.4226
-1.84264,0.484944,66,1.07004,-1.14552,17,110,63.5965
-0.878301,-1.1674,51,0.453826,-1.75032,12,105,56.5051
-1.48635,-0.651094,23,1.50319,1.10863,10,94,29.4938
-0.963058,-2.49395,45,-0.343778,1.00022,14,80,44.7563
-1.5618,-0.178182,67,-0.115864,0.266015,14,95,66.075
-0.423499,-0.21093,64,-1.79433,-1.222,13,92,50.9104
1.18805,-2.44488,54,0.614452,-0.0824139,12,93,56.3582
0.894313,0.190651,40,-0.483295,0.232007,11,107,38.6145
-0.0743704,-1.56964,36,1.48962,-1.24592,11,95,35.5584
2.16577,-1.98135,33,-0.949658,-0.0796533,16,106,36.8436
0.465418,0.0725464,23,0.968492,-0.363867,13,117,25.0691
0.778287,1.43739,70,-0.311661,-1.64272,15,113,70.803
-0.017693,0.39015,48,-0.134968,-0.30019,11,96,43.5081
-0.497553,-0.641044,52,-0.367535,-1.48334,16,121,53.8385
0.965935,0.275009,46,-0.213573,1.47545,15,86,49.5166
1.20356,1.908,42,1.30171,-0.337239,13,99,47.8652
1.34504,0.316882,50,-0.0345093,1.76373,12,82,53.0966
-0.63306,0.383086,44,-0.285698,-1.31854,14,108,43.5312
0.3922,0.627003,34,-0.236736,-0.0728265,13,103,34.0085
1.18418,-0.0540772,36,0.157876,1.51396,14,105,39.1829
-1.85702,-0.443485,43,-0.206755,0.184618,13,93,44.4068
1.15288,-1.27373,44,-0.935444,-1.40216,11,85,38.5784
-0.335252,0.566678,51,0.222522,1.38201,14,85,47.3949
-0.251919,0.248212,52,0.612173,0.397819,14,94,54.3322
0.423554,0.801155,49,1.90446,1.09795,14,99,50.1072
-0.0950075,-1.65154,42,0.0657681,0.444899,12,97,47.6013
1.13642,-0.346494,50,-0.656326,-0.982573,14,124,57.011
-0.983493,1.5187,48,1.94275,-1.91014,8,91,38.429
-0.608498,-0.375313,50,-0.483426,-0.26139,11,90,47.6918
1.06614,-0.0746109,62,-1.11966,-0.402811,12,81,52.1062
-0.271127,-0.550996,55,-0.280587,-0.0190546,11,102,49.4674
1.41711,-0.396167,49,0.888157,1.49224,10,106,56.5037
2.10098,-0.439597,46,0.0695255,-0.628774,17,120,49.1417
-0.804085,-0.391208,57,-1.10816,1.49396,16,105,58.8617
1.00288,-1.3464,38,1.27182,0.0436293,15,108,43.1941
-1.36647,-1.75773,52,0.991058,-1.24833,13,102,48.5871
-1.70291,0.104714,37,1.96315,-2.10211,12,97,34.8702
1.03808,-0.0513861,61,-0.362601,1.39384,13,103,60.1613
-1.37456,-0.255604,39,0.344179,1.10003,9,89,44.0299
-0.527546,0.602042,62,0.869595,0.166157,11,87,54.9281
-0.79312,-1.20319,59,-0.352009,0.102855,14,102,60.3882
0.408314,1.82245,29,1.03009,-1.76136,13,125,31.1626
-1.64719,-1.26874,65,1.03394,-0.609729,11,99,66.156
-0.0292466,-0.427542,58,0.808757,0.371834,13,115,58.9882
0.521977,-0.213384,71,0.180345,1.7685,14,93,65.5181
-0.267917,-1.50505,57,0.156723,0.841235,12,106,57.8491
1.35502,-1.17623,53,-0.491919,-0.375466,10,95,49.1293
-0.324837,0.14987,50,0.301673,-0.941085,13,93,45.2907
-0.031454,-0.240086,47,-0.0962447,1.67871,11,110,44.7966
0.22196,-0.2821,44,-1.14008,-0.138404,10,82,45.1929
0.540156,-1.20459,65,0.0639477,0.64992,17,93,61.3649
1.40065,-1.22999,43,1.94827,1.05664,17,114,55.9986
0.892639,0.158615,38,0.456238,0.295811,11,89,40.1142
2.06767,-2.71913,35,-0.511916,-1.14979,13,127,35.5688
0.849129,0.119753,57,-0.0413485,-0.964221,14,99,56.695
-0.19991,0.831082,51,1.08022,1.77606,14,100,50.1208
0.349013,-1.19102,55,-2.1531,1.37855,15,125,60.4915
0.593412,-1.19165,31,0.88292,-1.49369,14,105,31.8315
2.62577,-0.995802,40,1.44744,-0.656576,16,110,50.549
-0.460459,-0.682509,22,1.30546,-0.158395,11,94,28.6363
0.306788,-2.07824,43,-0.202022,-1.7315,13,120,46.779
-1.225,-1.18211,53,-0.861926,-0.803157,11,106,48.5477
-0.858591,0.209239,62,-1.47701,-1.29859,13,88,61.6965
1.24748,0.789363,63,0.793317,1.45318,13,106,70.1757
-0.243723,0.341718,60,0.216497,-0.752006,19,141,74.5799
0.796516,1.98023,59,-0.902743,-0.447595,16,98,58.1607
-0.952314,-0.506224,55,-1.9441,0.329675,13,99,59.872
0.233672,0.163576,40,1.3482,-0.601035,13,123,44.4713
0.984077,-0.6504,34,0.44397,0.124059,12,86,40.9285
-0.277569,-0.554148,42,2.62724,-1.89154,10,91,50.2285
-1.20769,0.0648148,68,0.189833,0.283502,14,82,60.8402
1.50842,1.80808,58,-0.619442,-0.652975,14,94,59.5169
2.20299,0.49169,56,-0.386946,0.532777,12,98,51.411
-0.926002,-0.953324,24,-1.21849,0.400404,9,89,25.1814
0.113167,-0.986907,50,0.826209,-0.498037,11,82,44.0405
-0.321621,0.298234,49,-0.714005,-0.418094,13,92,46.1745
0.923732,1.85479,39,-0.0582209,2.23439,12,104,34.3278
-2.606,-1.46717,40,0.950424,-0.670582,16,108,41.6681
0.522207,-1.51764,43,0.0201777,1.59349,14,98,43.9427
0.101779,1.65082,61,-0.38069,-0.996065,15,103,54.4999
1.65352,-0.0611195,47,-0.101165,1.51195,14,98,49.6026
-1.32908,0.629847,48,-0.551434,1.20614,14,117,50.7909
0.328915,1.80599,44,-0.189504,-0.511533,11,87,43.5987
0.0766863,0.944136,56,0.413175,1.13881,13,106,60.6469
-0.748682,-0.521789,46,-0.839791,0.338079,10,93,42.3095
-0.364982,-0.471945,51,-0.207828,-0.534285,8,81,42.0617
-0.30055,0.248389,65,0.369314,-0.838715,10,76,62.3017
-2.40599,1.48165,48,0.267559,0.935853,16,109,50.4365
-0.337033,2.09222,70,0.477604,-1.63038,14,98,66.5129
-1.64471,0.292942,57,1.47678,0.269465,11,90,46.1928
0.755172,-0.949021,49,0.671658,0.829789,12,97,47.1963
0.368384,0.899499,62,1.04834,0.0129459,15,111,67.4929
1.14765,-0.79132,42,-0.855931,1.06725,13,101,52.7493
0.362892,-2.29341,61,0.439438,0.569303,13,122,69.0161
1.50476,1.1939,37,0.194979,1.58252,10,98,35.1371
-1.27532,-1.2391,50,0.234071,-0.924313,13,103,51.3254
-1.3753,-0.71396,49,-0.23183,-0.975926,18,127,62.9365
-0.268942,1.97796,38,2.25397,0.81869,13,118,37.9444
0.333367,2.17756,65,-3.46107,0.262691,17,86,61.1428
1.24057,-0.591995,56,-0.412444,-0.949192,13,111,53.3596
-1.90999,1.85517,57,1.04175,1.18561,13,112,60.3835
1.70915,0.0700137,45,-2.74692,0.707626,11,119,51.1013
-1.00979,-0.569599,62,-0.122635,-0.665826,17,93,62.8862
0.0611005,-0.738104,38,-1.43728,0.246407,8,76,32.6489
0.794003,0.035718,40,1.03232,1.19205,12,118,40.5931
1.27688,-2.0726,35,-0.669409,-0.763806,16,134,43.597
1.38083,-1.60478,62,1.97249,0.55744,14,93,52.3853
0.139469,-0.293104,46,0.219968,0.278011,12,110,45.4125
1.64202,-0.671514,49,0.122823,0.445313,12,96,44.5676
0.929413,-1.34333,65,-0.223706,-0.512671,12,101,67.5196
0.121851,0.218688,37,0.800185,1.77662,14,129,41.306
0.122247,-0.0729721,48,-0.0937318,0.0793847,14,101,53.6935
0.282284,-0.613392,43,0.221168,-1.82802,16,115,46.1345
0.42711,-0.295699,34,0.894338,-0.783854,7,88,28.1969
-1.27838,0.162582,52,0.114052,-2.38124,15,108,55.5153
-1.68378,0.20464,49,-1.49737,0.253729,13,108,55.902
1.73589,-0.481389,41,-0.978172,0.955248,11,104,48.1341
0.378867,-0.809021,49,0.651193,1.28627,11,99,46.9783
-0.47687,0.964394,51,-0.314274,-0.283449,10,80,43.0441
3.26063,1.17483,63,0.446752,0.734813,13,85,56.7634
-0.408331,-1.26915,39,1.88674,-0.501119,11,77,33.3997
1.60358,0.836827,66,-0.12449,0.32397,18,95,65.9758
0.935627,-0.898593,54,1.01962,0.354082,10,94,55.3296
1.33244,0.483076,69,-0.720713,0.233047,14,91,66.7022
-0.126802,1.09825,44,0.466949,-0.97147,16,101,51.6554
-0.190993,2.40432,48,-0.0212598,0.419163,14,101,52.4541
1.61304,-2.98798,38,0.550031,0.902552,17,125,39.7199
1.4782,1.70795,65,0.802818,0.98442,15,84,55.8426
0.0721086,-1.39605,50,-0.358638,-0.192708,9,75,41.9728
1.18974,0.606891,60,0.254463,-0.294923,9,68,48.4254
0.0633005,0.616272,50,1.21989,1.36464,15,98,50.1299
2.1867,-1.36254,48,0.566573,-0.0647104,11,98,50.7827
0.418498,-0.581199,30,-0.437532,-1.49392,12,88,32.3115
0.047532,1.32288,54,0.449259,0.0353094,11,106,53.8697
0.174911,0.655353,48,0.430191,-1.09041,11,85,42.3746
-1.37187,-0.00255512,46,-0.374464,1.04716,12,90,56.6979
-1.67044,-0.174526,56,0.0640817,-0.655905,12,99,49.7986
-0.61474,-1.20317,22,-0.962725,-2.03339,7,69,18.6525
0.156171,-0.398201,59,-0.838922,0.289499,15,109,64.0563
-0.228809,1.43526,57,0.404815,0.592662,13,92,56.2686
-1.56118,0.280589,50,0.513978,-1.16869,13,82,47.3891
0.0918742,-0.628689,67,-0.434043,-0.763285,15,119,70.7711
-0.306417,1.37578,42,1.44764,-0.638717,16,121,42.2512
0.857954,-1.28812,45,0.606262,-1.73954,17,118,54.8329
0.738865,-0.362299,53,1.37991,-0.14524,17,129,55.7488
-0.593513,-2.07349,55,-0.406514,-0.437039,13,115,52.5441
1.35033,-0.996311,53,-1.08657,-0.582119,14,108,55.1817
-0.606864,-1.23979,47,-1.60801,0.218037,7,102,40.0834
1.12644,-1.45344,34,-0.728649,-1.75228,11,108,39.3545
0.514483,-0.654424,42,-0.478742,0.248603,12,81,34.8963
1.48782,-0.624761,52,1.07428,1.79733,15,114,50.5826
0.150315,1.04187,69,-0.108041,-0.447967,12,79,56.1635
1.06144,-1.09256,38,0.0119512,0.566105,14,115,41.5901
-1.0268,0.814032,62,0.0358023,-0.677554,11,107,62.7786
-1.68508,-0.633356,62,-0.44966,1.61544,16,81,53.1573
2.05081,0.890772,52,1.97242,-1.4569,10,88,53
0.346521,-0.250395,56,-1.16528,-0.736134,15,107,51.5049
-0.653137,-0.763432,59,1.37012,-1.02139,12,101,53.8509
-0.831234,-1.84886,45,-1.32667,-0.0839188,13,84,41.9136
0.477708,0.215413,67,1.76997,1.84516,13,74,57.9212
-1.49297,-0.387947,57,-0.370321,1.106,14,101,55.9651
-2.41736,0.594115,49,1.36951,-1.53349,14,102,47.0765
-0.224147,0.249594,53,0.561675,2.41886,14,92,51.7716
-0.435884,0.0746065,60,-1.23983,0.14949,14,108,58.9091
0.995937,0.0894947,42,-0.391671,1.23768,16,92,42.9667
-0.443265,0.990775,38,1.4945,-0.899165,14,104,42.4346
0.33335,-0.746665,54,-0.202593,-0.232232,9,94,48.2852
1.19487,-0.182217,50,-0.886369,-0.627465,14,103,52.0336
-0.43118,-0.761216,32,-0.81217,-2.03353,9,114,31.0038
-0.776145,-0.163583,52,0.260761,0.890647,11,95,52.0386
-1.35517,-0.77038,56,-0.471573,-0.629553,15,115,58.8558
0.929299,-0.219924,70,0.427825,0.881118,16,99,62.6793
1.46368,-0.0377526,61,0.15557,0.608845,18,103,62.0468
-0.899352,0.170856,55,-1.88918,-1.32861,11,100,53.562
-0.469467,0.21801,45,0.298463,-0.171616,10,74,39.6687
0.438643,0.612878,61,-0.352893,-0.184651,15,122,60.1879
1.3282,0.529694,60,-0.192958,0.328152,11,90,45.1608
-1.84509,1.84003,61,-0.881414,-0.223726,12,111,56.626
0.814627,-0.556539,41,1.01677,1.42037,10,87,34.4936
-0.322244,-1.37608,27,-0.00800703,-0.286994,12,127,31.8931
-0.997407,0.659096,44,0.61299,0.607152,15,133,42.2071
1.52548,0.997434,72,-0.303939,-0.319094,11,86,67.1136
-0.115311,-0.630224,62,-1.79915,1.43661,10,66,46.6872
0.903627,0.41953,50,0.429959,1.12288,12,94,46.1145
-0.1606,-0.482094,55,0.509811,1.11247,14,103,59.541
-0.447971,0.160555,39,-0.432248,0.983679,11,108,39.6084
-0.436966,0.152488,54,-0.597017,-0.55975,12,64,44.2586
1.55656,0.696466,50,-0.764934,-0.00783835,10,99,55.7228
-1.23807,0.643652,39,1.43594,0.522165,14,97,40.8464
0.360508,-0.256027,41,-1.636,0.466375,9,99,43.9512
0.621678,0.636474,58,0.813644,-0.0684826,13,97,61.5403
-1.46099,0.256606,45,0.776612,-1.33901,16,106,45.4013
1.34814,-1.7586,43,-1.67121,0.867436,12,102,43.9867
-0.529188,0.455878,48,1.67129,0.176565,11,85,38.9056
-1.56628,-0.652111,57,0.865658,0.378237,11,115,59.9571
0.50918,1.81029,63,-0.875772,0.170912,13,103,64.5654
-0.180212,0.273837,56,-0.229398,0.110171,13,100,52.8869
0.144424,1.52311,48,-0.65436,0.123023,12,77,47.3735
0.486962,0.919451,59,1.17319,0.0427302,19,117,58.4671
1.64398,0.19733,52,-1.06438,-1.24236,18,126,60.1953
-1.01463,0.577013,61,1.64146,0.343603,14,91,60.8231
0.291817,0.387589,56,0.353823,0.134534,15,97,56.8754
0.0137867,-1.39737,53,1.83124,-2.18164,13,79,56.8017
0.316663,-2.22009,28,1.28484,-1.08374,16,105,33.4087
0.369799,-0.235115,38,0.367071,0.150287,12,118,35.8371
-1.42739,-2.29457,33,-0.371921,0.0926466,9,99,38.6646
3.09083,-0.0718187,46,-0.919113,0.854775,12,90,48.5753
-2.6648,-0.873448,46,0.269821,-2.18368,15,96,55.6147
-0.992119,-0.348655,41,-0.380603,0.0906547,12,105,51.1092
-0.707368,-1.73357,30,0.120081,-0.277381,11,72,32.8008
0.326854,0.0238793,58,1.43827,0.928915,16,104,60.0355
-0.764923,2.55538,58,0.66646,-1.71513,15,103,60.5771
0.611821,2.23487,74,-1.32014,0.760973,14,101,67.95
-0.930445,0.329295,51,-0.449834,-0.0873431,16,128,50.4314
-0.543073,-0.513925,45,1.11252,0.89255,11,102,44.6058
-1.32225,1.67725,63,-0.150079,0.662419,15,103,61.9362
0.334465,0.0295979,50,0.346863,0.234858,14,102,51.2772
1.91873,0.796016,63,-0.921188,-2.13181,13,113,64.714
-0.540559,-1.72449,57,-1.2191,1.12209,11,88,51.2981
-0.574159,-0.249754,48,-1.2568,-0.0592994,19,122,54.1579
0.481946,-0.260836,52,0.834806,0.542336,16,100,53.8409
0.625169,-1.34702,51,-0.592247,-0.194535,10,91,47.0155
-0.664219,1.26794,65,0.206537,-1.82408,16,114,68.0676
0.485464,0.7221,69,-0.151044,0.261151,17,116,72.5319
-0.673705,-1.42195,54,-1.54944,-0.541088,14,110,51.6017
-1.12693,0.951537,45,0.591827,-1.01442,10,91,37.9649
0.233151,-0.587491,49,-0.456204,-2.02894,14,120,50.8982
-0.998327,-0.255285,50,-1.66513,0.195664,12,91,47.2016
-0.886177,0.980941,47,-0.431618,-0.670713,8,106,42.8599
-0.348249,1.11135,58,-1.50676,-0.999692,14,98,58.7562
0.439438,0.0136453,62,-1.20309,-0.307158,15,98,63.4656
0.867523,2.39986,38,0.539157,-1.46421,13,110,36.8662
-1.31765,0.439716,42,-0.533736,-0.56739,16,121,49.2437
0.108723,-0.346038,58,-0.310264,-0.633814,15,138,61.5586
0.122323,-0.877044,45,-0.226214,0.132734,15,118,56.5946
0.486588,0.887147,52,0.716355,-1.28393,13,95,47.4017
1.21963,-1.29946,42,-1.36733,1.3522,12,79,44.3872
0.038731,-0.935247,39,0.52923,-0.362437,9,87,37.4691
0.510646,-0.50134,60,-0.158423,0.598441,17,129,59.5968
-0.148902,0.401935,49,-0.0812687,0.078256,13,106,52.7789
-0.168936,0.110634,59,-0.439819,-0.0158289,14,100,58.0041
-0.170269,0.531808,51,0.358002,0.928675,13,96,52.9078
0.369903,1.93388,46,1.01763,-0.512421,8,77,42.4648
-0.104925,-0.234683,40,1.58569,0.0957168,11,100,43.5212
0.680407,0.956586,53,-1.04135,-0.522404,11,89,55.5508
-0.352244,-0.899589,25,0.986582,-1.16828,9,82,25.3935
0.443315,0.84525,54,-0.0759139,0.990246,11,62,49.9131
0.412319,0.191647,51,0.131665,-0.214731,12,63,48.8334
0.452452,-0.948905,53,0.864566,-0.108648,14,112,61.6926
-1.98647,0.674408,50,-0.141988,1.85805,11,78,38.5461
-0.0268023,1.24062,29,0.874414,-1.44509,11,112,36.1689
0.62271,0.00941789,55,-0.372206,0.478191,13,94,42.9619
0.417681,-0.104115,59,0.620826,0.321778,15,90,63.663
-0.937696,-0.113167,75,1.51011,-0.731826,14,113,70.5337
-0.109282,1.96897,74,0.918085,-2.28405,16,120,74.4344
2.03008,1.83403,49,1.04238,0.844082,10,99,55.1585
-0.408534,-1.11977,34,0.202714,1.49459,12,91,32.6166
-0.552942,0.431637,54,-1.28994,0.414979,10,108,55.2616
1.50982,0.519612,42,-1.08778,-0.148624,14,98,40.9632
0.161861,0.566634,56,-0.771303,-0.672729,14,95,57.5536
0.574651,0.232926,47,-1.02125,0.932358,12,97,41.2486
0.0955227,0.645258,67,-0.962024,2.1323,13,101,69.9039
-1.73684,1.38836,53,-0.895491,-0.654355,13,108,52.0183
1.49587,1.09906,40,-2.39548,-0.0944983,14,102,39.8224
1.43052,-0.489317,58,-0.491183,2.24977,11,94,56.6392
-0.422332,-1.57164,37,-1.26531,-0.254224,15,130,38.0637
0.865532,-1.79711,49,0.398462,-0.706602,10,86,52.5916
0.4014,-0.226308,59,-0.318583,-0.124785,13,117,63.3079
0.173995,-0.324705,32,-1.56068,0.363787,14,108,38.8903
-0.426268,-0.088248,46,-0.00599065,0.447209,15,102,51.2156
-1.57922,0.0295211,50,-0.500683,-0.992514,14,102,51.6675
-0.50142,-0.158365,43,-0.142674,1.4286,11,116,43.3673
-0.341416,-1.65466,63,0.576303,-0.143739,11,83,49.11
-0.197819,0.784198,43,-0.784523,0.867417,14,103,52.7316
-0.450984,0.814269,53,0.310641,-0.925919,14,101,53.727
-0.546815,0.461205,34,-1.50135,0.37203,13,113,39.6298
-1.17245,-0.0503309,45,0.31602,-0.799147,14,90,42.365
-1.1653,-1.00037,38,-0.374295,0.214341,10,106,37.1224
0.996656,0.553809,62,0.113734,-0.121039,13,88,57.5057
-0.161509,-0.800096,45,1.24224,0.143926,11,73,48.1143
0.511532,0.359513,39,-0.301968,1.12602,14,105,38.6464
0.338571,0.0309914,56,-0.274445,-0.636828,10,109,61.9373
-2.04142,-0.17751,34,-0.867716,-0.475765,10,105,38.6403
1.53785,-0.236074,53,0.930201,2.85786,12,88,50.277
-0.838449,-0.463138,65,1.83318,-0.563434,10,109,61.145
0.667689,-0.755263,40,0.686882,1.57673,8,71,36.0552
0.157306,-0.874499,44,0.664154,-0.406765,11,69,32.1189
0.241706,0.785111,34,0.675548,-0.478207,10,92,35.4562
-0.296358,1.24228,48,-2.02026,-0.804947,12,97,43.1812
-0.485863,-0.675053,34,-0.975432,0.902406,13,119,48.8313
-0.106982,-0.260761,42,-0.743192,-0.0643479,12,118,45.0336
1.5513,-0.239173,45,-0.526734,0.190074,10,88,39.2282
-1.67089,-0.666943,55,0.326169,-0.611688,14,114,56.3676
1.2346,-0.259922,32,0.646448,0.109321,11,116,26.773
-0.820887,-0.910565,59,-0.368781,0.41605,13,113,61.986
-0.816906,1.43095,62,-0.656883,-1.77308,17,123,64.1353
0.543853,-1.03285,49,0.0966619,0.355482,11,75,55.3139
2.44285,-0.185655,56,-0.870987,1.41303,14,104,60.9606
0.921873,-0.232578,55,-0.706924,-0.246565,19,118,53.525
0.919246,0.150029,37,-2.31248,-1.10011,14,100,41.4008
0.778413,0.675686,44,1.0633,0.222043,10,78,33.7277
-1.23226,0.431079,48,-1.13861,-0.326391,13,90,49.6147
0.700327,0.18884,64,-1.31551,-0.476847,11,108,66.5408
-1.27465,-0.873451,49,1.44231,-0.588072,15,101,47.7587
-0.888912,-2.01981,28,-0.315941,1.03676,13,99,34.143
-1.51247,-1.54167,40,1.15559,-0.273498,13,111,38.4202
-0.821793,-0.77779,33,0.340373,0.252952,8,75,32.1763
0.291334,0.366171,46,0.642328,-0.400399,10,97,39.0068
-0.00501527,0.742893,56,-1.74529,0.19909,16,91,53.6557
-0.279325,-0.65404,35,-1.16013,0.767937,11,113,32.7889
-1.45176,0.362756,52,0.944923,-1.02802,14,84,51.1108
-0.116147,-0.658021,52,0.729406,-1.06079,10,71,41.035
-0.122944,-0.503468,55,0.704664,-0.298825,12,101,53.5452
-0.751118,0.207014,58,0.742198,-1.08243,14,122,62.9387
0.300156,-0.572646,45,0.482105,-0.928008,15,121,46.2337
-0.0997382,-0.313495,47,0.634216,1.32926,18,134,48.1958
0.335511,0.0599487,50,-0.870799,2.11069,13,118,52.8704
1.69032,-0.435127,50,0.35692,0.49767,11,93,46.8822
-2.65357,0.78691,60,-1.04814,-0.596161,14,99,66.2966
-2.39411,1.17247,29,-1.13125,-0.121282,10,93,34.628
-0.80768,0.941908,53,0.553546,-0.904098,14,104,47.1467
-1.23371,0.389587,51,-0.28193,0.122209,13,83,48.4819
-0.875745,-1.66212,30,-1.08547,-1.55196,11,94,25.4252
-0.0355438,0.161462,24,-1.82561,-0.259681,9,72,31.8554
0.473044,-1.05995,57,-2.38105,-1.31917,11,84,51.2272
0.465317,1.54294,57,0.0573359,-0.428016,13,87,51.5273
-0.0791961,-0.0746869,44,0.398693,0.913419,9,77,47.5795
0.0241153,1.80734,61,0.111893,0.44869,15,120,67.5508
0.0511179,0.23812,58,0.875071,-0.763536,16,120,63.6502
1.83124,-0.481682,67,1.19977,-0.7523,11,94,57.421
1.25612,1.16998,55,0.526575,0.485755,11,84,44.3857
-0.124083,1.09704,62,0.690302,2.15391,14,102,57.9637
-0.854653,-1.36157,44,-2.27826,0.693349,14,121,39.8724
-0.522103,-0.94621,26,-0.684822,-1.79647,9,101,27.5533
2.25873,1.21477,59,-0.920579,2.61243,12,99,50.5046
0.996394,-1.0612,45,-0.486699,0.950484,15,89,47.8861
2.36273,1.08955,65,1.30174,1.01579,19,109,67.7069
-1.60765,1.39951,67,-1.46865,1.0292,16,105,70.279
0.089353,1.41993,42,0.971594,-0.9711,12,106,39.5306
0.0392268,-1.50037,45,0.0803938,-1.3334,10,96,56.1518
1.11851,-0.153807,57,-0.196638,-0.206183,9,84,47.943
1.48125,0.856525,57,0.367288,-1.23577,12,86,50.2091
0.026663,0.381489,41,-0.175721,-0.848554,11,101,41.1681
-0.407791,0.904624,45,1.07378,-0.23721,6,71,31.1628
-0.562043,-0.185622,44,0.197683,0.964368,14,104,40.537
-0.00803104,-0.176022,48,0.584822,1.1634,15,102,49.5704
-0.418936,0.483153,51,0.852538,0.569371,16,124,49.0737
-0.737322,0.994739,38,0.179684,-1.32358,14,88,41.3388
-1.1391,0.226778,40,0.10094,-0.380853,9,80,32.3056
-1.47436,-0.395003,49,-0.899761,0.662958,16,98,52.9231
1.1239,2.30008,54,1.5624,0.842808,13,106,55.6544
0.322961,0.487295,48,1.07487,0.890005,13,112,48.9262
0.297946,0.452114,30,-1.11286,-0.537654,8,98,36.0954
0.454576,-0.0470372,49,-1.0079,0.116754,12,98,45.4884
-0.260597,-0.0826837,53,0.393179,0.668586,14,95,54.0943
0.705926,2.37365,61,0.0674454,1.35383,14,118,58.9649
-0.0100994,-0.241459,26,0.785178,-2.15083,8,109,21.9398
0.356805,-0.872675,54,-1.49721,-0.206912,15,108,65.1136
2.23368,0.627419,34,-0.839071,0.662926,13,93,36.0676
-0.243907,-1.112,26,-1.36325,-0.714176,13,96,38.4592
-1.04986,0.252402,32,1.04407,-0.844994,14,121,33.4812
-0.969139,0.674269,54,1.58981,-0.271941,13,108,50.6397
-0.259217,0.901541,62,0.496525,-1.0309,12,99,57.5107
0.385107,0.132238,47,2.01105,0.479292,11,84,44.1063
0.13159,-0.182344,35,-0.657045,-0.922701,18,109,41.6847
0.145671,0.131888,63,-0.378429,0.588322,16,105,62.8507
-0.985694,0.517315,61,-0.123906,1.00245,12,62,45.0258
0.8167,-0.486542,55,0.771509,-0.294863,14,92,44.8593
-0.936193,-0.962067,35,-0.232488,-0.950472,11,117,36.4487
-0.316585,0.196066,51,-1.34332,0.150132,13,94,57.2354
-0.781537,-0.0630656,46,0.435579,-1.64362,17,131,53.3214
0.49453,0.00888883,50,0.523405,-1.75035,14,119,59.7716
-0.371998,0.969639,59,-0.0142211,-0.076377,15,93,58.8495
-0.522015,1.49386,59,-2.27823,-0.71892,13,93,57.5986
0.482183,1.61884,49,-0.700132,0.155575,8,72,41.0095
-0.147831,0.448833,70,-0.193558,-1.08152,14,104,72.5025
-0.10143,1.02656,70,-0.304357,0.252926,13,80,67.8375
-0.523677,-0.0616409,49,0.94372,1.14523,14,87,49.209
-1.2069,-2.01095,46,2.66,1.11677,15,118,53.0532
-0.659967,0.435463,42,-1.6593,0.125454,12,107,42.1606
-1.74578,0.109844,47,-0.501126,-1.10877,16,114,50.6607
-3.1046,-1.26007,48,-1.3859,-1.51726,17,109,46.4247
1.23348,1.64992,58,-0.135601,1.0543,11,80,52.5352
0.970573,-0.225215,46,1.01971,-0.385999,14,85,43.9285
-0.723359,-0.180555,50,-1.02818,0.288567,12,93,51.3909
-1.34851,-1.15318,51,-0.158813,-1.37232,10,98,51.669
-0.732078,0.183127,61,-1.34334,-1.76096,17,97,62.5423
0.688699,-0.133275,43,-0.592377,-0.329567,11,80,43.3827
2.90388,1.54478,55,1.30512,0.867866,11,101,50.9478
0.609856,0.349828,34,0.0662772,-0.180253,10,98,33.9894
0.218481,0.0603327,51,-0.593165,1.96139,11,92,56.2679
0.610432,0.805468,45,-0.545931,0.228039,12,85,42.608
0.72002,-2.74124,51,0.895658,0.217106,11,97,57.8823
0.593281,-1.14145,40,0.74361,-0.0173821,14,102,45.98
0.602796,0.678369,60,-0.643121,3.07997,12,95,57.9331
0.794475,0.990168,46,0.156935,0.82736,11,94,51.744
1.61531,-1.72381,40,0.975857,0.43141,8,95,43.4612
0.0607091,-1.564,57,-0.0160477,-0.316637,9,99,54.3524
